aX,aY,aZ,gX,gY,gZ
0.908,0.262,-0.021,-1.221,7.385,-0.244
0.922,0.255,-0.014,-2.258,11.292,0.916
0.930,0.251,-0.021,-1.343,12.634,1.770
0.933,0.267,-0.025,0.000,10.803,2.136
0.947,0.276,-0.026,1.892,6.836,0.183
0.946,0.266,-0.045,4.211,2.136,-3.540
0.933,0.262,-0.045,4.395,-1.587,-6.287
0.918,0.260,-0.034,3.235,-4.395,-7.446
0.917,0.258,-0.024,2.502,-6.836,-7.812
0.919,0.247,-0.009,1.282,-8.118,-7.751
0.920,0.230,0.003,0.000,-7.263,-6.653
0.917,0.227,0.013,-0.732,-5.005,-4.456
0.919,0.233,0.038,-0.488,-2.319,-1.709
0.927,0.225,0.040,2.747,0.000,0.183
0.929,0.232,0.016,6.714,1.709,0.977
0.932,0.257,-0.019,9.460,0.916,0.427
0.943,0.267,-0.043,9.521,-2.014,-1.465
0.943,0.264,-0.045,7.507,-3.540,-3.784
0.954,0.259,-0.041,4.639,-3.845,-4.456
0.967,0.254,-0.042,2.441,-3.845,-4.822
0.966,0.250,-0.029,0.183,-4.028,-5.859

0.797,-0.553,-1.554,-52.002,19.592,-4.639
0.749,-0.608,-1.653,-65.552,15.503,-4.211
0.664,-0.678,-1.701,-80.566,7.019,-5.371
0.537,-0.841,-1.752,-90.088,-3.967,-5.249
0.429,-1.021,-1.892,-88.684,-14.099,-1.465
0.270,-1.235,-2.049,-82.397,-24.353,8.301
0.055,-1.428,-2.225,-70.068,-38.513,25.635
-0.208,-1.431,-2.358,-51.331,-60.364,53.284
-0.341,-1.196,-2.590,-29.785,-94.604,89.661
-0.547,-0.856,-2.868,-19.409,-140.808,111.938
-0.784,-0.448,-3.155,-33.569,-201.111,113.342
-0.835,0.034,-3.339,-93.079,-268.066,101.685
-1.185,0.720,-2.933,-210.388,-310.852,74.280
-1.571,1.359,-1.932,-348.267,-316.284,61.890
-1.813,2.055,-0.309,-464.783,-282.959,83.679
-1.878,2.880,1.344,-520.813,-213.135,138.306
-1.758,3.884,2.503,-501.465,-137.939,227.173
-1.493,4.000,3.101,-433.472,-91.187,330.505
-0.755,4.000,3.197,-374.390,-77.271,409.973
1.185,4.000,3.016,-374.695,-18.188,468.933
3.880,4.000,2.482,-397.827,146.057,498.291
4.000,4.000,1.761,-353.638,309.021,408.325
4.000,2.131,1.838,-256.409,225.891,171.936
2.558,0.015,3.218,-146.301,-212.952,-116.943
1.029,-1.034,4.000,22.156,-632.324,-339.905
0.444,-0.854,3.544,185.425,-661.499,-370.911
0.446,0.020,1.712,268.677,-346.924,-200.684
0.135,0.626,-0.014,241.333,14.832,-62.805
0.106,0.849,-0.797,143.250,195.801,2.747
0.335,0.847,-0.822,58.960,184.937,24.963
0.361,0.781,-0.884,21.912,123.413,14.832
0.345,0.537,-0.857,5.920,116.638,16.235
0.392,0.455,-0.633,-20.996,119.507,32.593
0.624,0.453,-0.492,-26.306,105.957,50.415
0.870,0.572,-0.349,-18.372,75.500,53.955
1.127,0.657,-0.243,-2.014,31.372,47.607
1.185,0.686,-0.182,14.526,-11.475,29.907
1.140,0.686,-0.256,30.518,-41.138,8.728
1.086,0.652,-0.354,38.940,-56.885,-5.676
1.001,0.571,-0.368,33.630,-62.500,-18.494
0.888,0.468,-0.263,19.043,-61.768,-27.039
0.798,0.391,-0.132,2.197,-52.795,-27.527
0.743,0.346,-0.018,-12.390,-32.166,-20.203
0.724,0.337,0.061,-23.132,-7.690,-8.545
0.744,0.361,0.100,-28.259,10.437,1.892
0.783,0.390,0.108,-27.527,21.423,8.728
0.825,0.431,0.097,-23.132,27.893,12.512
0.854,0.464,0.075,-16.113,28.748,13.611
0.895,0.486,-0.000,-5.737,22.644,10.620
0.928,0.489,-0.071,1.648,15.259,4.211
0.936,0.470,-0.108,3.723,10.193,-2.258
0.915,0.440,-0.119,1.587,6.653,-7.812
0.914,0.415,-0.119,-2.441,0.244,-11.230
0.907,0.395,-0.082,-7.324,-8.240,-13.000
0.911,0.379,-0.044,-11.047,-13.672,-13.672
0.901,0.369,-0.005,-13.062,-13.794,-13.062
0.896,0.353,0.013,-12.573,-10.864,-10.864
0.890,0.318,0.021,-10.620,-8.850,-6.592
0.896,0.309,0.021,-9.521,-6.958,-2.136
0.912,0.306,0.057,-9.094,-4.089,2.380
0.970,0.327,0.055,-7.141,1.709,6.348
1.007,0.351,0.026,-6.165,8.423,6.897
1.011,0.363,0.029,-8.728,13.306,5.005
1.016,0.373,0.060,-11.292,14.832,2.930
1.024,0.374,0.088,-9.705,11.597,-0.793
1.025,0.369,0.087,-4.761,1.648,-6.714
1.002,0.367,0.063,0.854,-9.338,-12.634
0.952,0.377,0.054,4.700,-18.188,-16.602
0.901,0.331,0.070,7.446,-23.071,-19.470
0.856,0.299,0.065,10.864,-23.621,-18.799
0.831,0.281,0.051,11.475,-20.691,-14.099
0.827,0.278,0.049,9.033,-14.221,-7.629
0.858,0.302,0.057,3.784,-4.456,-0.671
0.898,0.321,0.060,-1.404,7.568,4.761
0.934,0.342,0.045,-5.127,17.883,8.118
0.958,0.357,0.047,-9.155,24.597,8.606
0.975,0.384,0.061,-11.047,26.306,6.897
0.989,0.380,0.053,-7.690,19.287,0.916
0.977,0.377,0.043,-1.770,5.737,-7.324
0.960,0.355,0.033,2.930,-8.179,-14.343
0.932,0.341,0.026,5.432,-16.968,-18.066
0.906,0.335,0.042,5.432,-19.287,-18.250
0.902,0.320,0.070,3.784,-15.320,-15.808
0.900,0.316,0.089,2.380,-8.240,-12.024
0.907,0.319,0.100,1.404,-2.380,-8.179
0.916,0.321,0.104,0.671,1.404,-5.005
0.917,0.325,0.098,0.854,2.991,-3.235
0.895,0.323,0.089,1.648,1.343,-3.662
0.862,0.309,0.071,3.662,-1.770,-4.761
0.832,0.314,0.065,5.432,-4.089,-3.662
0.810,0.307,0.075,6.897,-2.991,-1.221
0.823,0.317,0.088,9.644,1.282,2.380
0.879,0.321,0.094,12.878,7.812,6.470
0.933,0.336,0.076,16.174,14.771,7.812
0.971,0.361,0.040,17.700,19.348,5.493
1.000,0.368,0.010,15.869,18.555,-0.488
0.981,0.380,0.009,12.451,12.817,-8.667
0.947,0.372,0.024,9.705,5.737,-15.991
0.899,0.347,0.031,8.667,0.305,-21.240
0.863,0.318,0.046,7.935,-3.235,-22.400
0.840,0.292,0.065,7.629,-4.822,-20.874
0.828,0.287,0.073,7.446,-4.578,-17.578
0.836,0.297,0.062,8.118,-2.625,-13.428
0.845,0.302,0.041,8.911,0.977,-9.277
0.859,0.301,0.016,9.155,5.310,-4.944
0.884,0.304,0.005,8.423,7.019,-1.587
0.920,0.315,-0.006,8.179,5.066,-0.305
0.950,0.315,-0.014,6.958,1.587,-1.038
0.954,0.320,-0.011,4.089,-0.549,-3.113
0.948,0.320,0.008,0.671,-1.892,-4.211
0.944,0.313,0.037,-2.075,-2.258,-5.127
0.953,0.318,0.068,-2.686,-3.357,-5.493
0.967,0.319,0.081,0.671,-6.531,-6.409
0.968,0.317,0.058,6.165,-10.071,-8.423
0.978,0.315,0.028,10.437,-13.123,-8.606
0.990,0.323,0.015,11.108,-14.587,-7.751
0.987,0.326,0.015,9.399,-13.855,-7.751
0.967,0.325,0.022,6.226,-12.573,-8.423
0.950,0.323,0.043,2.747,-11.536,-8.118

1.042,-0.880,-0.753,-28.259,40.588,12.695
1.027,-0.929,-0.854,-28.381,60.669,19.653
1.005,-0.952,-0.956,-31.189,75.195,27.466
1.001,-0.966,-1.079,-34.424,80.811,32.471
1.039,-0.987,-1.240,-36.072,74.890,30.640
1.048,-1.034,-1.337,-40.710,57.007,19.409
0.997,-1.113,-1.369,-47.241,31.982,5.249
0.919,-1.220,-1.430,-50.720,8.911,-3.052
0.797,-1.349,-1.587,-48.340,-4.150,-6.287
0.612,-1.456,-1.733,-42.664,-12.512,-8.179
0.330,-1.493,-1.820,-34.973,-19.043,-7.324
0.020,-1.352,-1.801,-19.348,-22.644,3.845
-0.227,-0.952,-1.829,1.221,-37.964,27.771
-0.110,-0.326,-2.149,8.911,-83.679,51.392
-0.082,0.253,-2.237,-37.781,-143.311,45.654
-0.401,0.762,-1.891,-128.174,-187.561,23.926
-0.711,1.235,-1.299,-221.313,-202.515,25.208
-0.871,1.743,-0.430,-313.782,-184.998,56.213
-0.842,2.408,0.653,-378.174,-132.080,115.112
-0.592,3.295,1.598,-396.545,-65.308,192.810
-0.125,4.000,2.225,-378.235,-15.869,265.930
0.732,4.000,2.564,-350.952,4.822,311.157
2.169,4.000,2.719,-343.567,35.889,323.181
3.621,4.000,2.685,-341.187,109.436,301.270
3.957,3.092,2.479,-295.776,134.033,209.534
2.895,1.389,2.472,-203.857,-13.306,43.213
1.437,-0.036,2.757,-87.280,-312.561,-137.390
0.326,-0.810,2.732,41.199,-543.274,-257.324
-0.095,-0.849,2.103,143.921,-545.288,-251.526
-0.219,-0.455,1.112,168.518,-318.848,-137.634
-0.255,-0.066,0.254,116.821,-29.907,-8.545
0.026,0.198,-0.196,31.677,161.133,87.402
0.551,0.457,-0.028,-41.992,217.102,140.381
1.004,0.672,0.128,-66.895,214.722,147.034
1.165,0.596,0.105,-51.758,212.646,121.460
1.105,0.496,0.157,-32.471,178.345,84.412
1.043,0.424,0.187,-5.310,106.445,48.950
0.997,0.388,0.038,27.649,42.114,21.545
0.940,0.407,-0.153,48.157,6.714,5.920
0.850,0.400,-0.232,48.706,-9.888,-0.977
0.848,0.402,-0.232,39.856,-19.836,-1.587
0.881,0.401,-0.221,29.602,-21.606,3.540
0.875,0.352,-0.178,16.479,-15.930,6.531
0.890,0.311,-0.086,2.502,-10.132,10.864
0.914,0.291,0.024,-7.812,-5.676,14.526
0.953,0.273,0.088,-10.742,0.366,15.381
0.978,0.266,0.129,-8.362,8.423,14.709
0.969,0.257,0.128,-3.784,15.869,13.123
0.969,0.268,0.106,0.122,21.606,13.672
0.968,0.301,0.073,2.502,27.466,14.954
0.946,0.317,0.040,2.502,33.081,14.526
0.916,0.319,0.015,2.441,35.095,14.221
0.918,0.315,-0.030,4.028,29.175,13.306
0.942,0.339,-0.069,5.981,15.442,10.376
0.957,0.336,-0.075,6.042,0.488,5.066
0.942,0.318,-0.057,4.272,-7.202,0.244
0.936,0.297,-0.016,1.099,-9.460,-1.160
0.946,0.287,0.026,-1.038,-9.949,-1.221
0.955,0.275,0.078,-2.014,-11.047,-2.075
0.973,0.262,0.118,-1.160,-12.634,-2.563
0.975,0.244,0.133,2.380,-12.878,-2.808
0.975,0.236,0.120,4.944,-9.705,-2.075
0.963,0.225,0.122,5.310,-4.639,0.305
0.963,0.226,0.101,4.272,1.770,3.540
0.969,0.235,0.075,2.563,7.141,6.409
0.971,0.244,0.071,-0.610,10.559,8.789
0.988,0.256,0.076,-3.174,13.000,10.132
1.021,0.258,0.065,-4.333,13.000,9.399
1.039,0.257,0.075,-6.592,9.766,6.531
1.045,0.262,0.126,-8.850,5.005,3.113
1.020,0.249,0.182,-7.690,1.099,-1.709
1.006,0.222,0.186,-1.038,-1.587,-6.470
0.988,0.207,0.167,5.798,-5.310,-8.484
0.976,0.207,0.155,8.789,-8.362,-8.606
0.960,0.213,0.164,8.484,-7.446,-6.836
0.970,0.217,0.163,7.507,-2.136,-4.150
0.971,0.216,0.138,5.676,5.310,-1.770
0.954,0.214,0.126,2.625,11.902,-0.305
0.953,0.213,0.137,-0.977,15.808,1.953
0.953,0.223,0.157,-3.540,16.724,3.418
0.963,0.220,0.173,-3.357,14.526,3.784
0.972,0.230,0.172,-1.404,11.597,3.418
0.976,0.239,0.167,0.244,10.193,2.502
0.971,0.254,0.172,1.465,9.949,1.282
0.969,0.260,0.186,4.211,7.507,-1.587
0.966,0.250,0.188,9.583,0.488,-5.981
0.970,0.249,0.165,14.221,-6.409,-9.644
0.962,0.246,0.153,15.991,-11.719,-12.268
0.934,0.242,0.149,16.052,-13.428,-13.977
0.904,0.214,0.144,15.747,-10.925,-14.771
0.898,0.203,0.117,15.198,-5.981,-13.184
0.896,0.204,0.088,12.939,-0.549,-9.705
0.905,0.216,0.075,9.033,5.615,-5.432
0.916,0.233,0.084,4.761,11.719,-1.770
0.938,0.231,0.096,2.563,16.418,0.671
0.958,0.234,0.101,1.526,16.541,1.099
0.976,0.237,0.114,1.099,12.268,-0.427
0.989,0.246,0.144,2.441,4.761,-3.601
0.980,0.234,0.157,6.592,-3.296,-8.789
0.951,0.216,0.138,12.024,-9.460,-13.489
0.923,0.213,0.113,15.381,-13.062,-14.648
0.883,0.211,0.095,16.235,-12.573,-13.672
0.861,0.196,0.081,15.381,-8.362,-10.620
0.863,0.198,0.068,12.756,-1.831,-5.310
0.884,0.210,0.063,8.423,4.700,-0.793
0.905,0.218,0.070,4.211,7.202,1.343
0.933,0.223,0.091,1.099,5.066,1.648
0.945,0.224,0.122,-0.488,1.160,0.916
0.969,0.226,0.153,0.977,-2.197,-0.916
0.963,0.209,0.156,4.700,-6.042,-5.493
0.928,0.194,0.128,9.399,-9.888,-10.132
0.897,0.189,0.108,12.085,-13.489,-11.108
0.872,0.193,0.105,12.146,-14.099,-9.888
0.862,0.180,0.094,11.169,-10.864,-7.263
0.868,0.187,0.079,8.728,-4.211,-2.930
0.898,0.194,0.075,4.089,3.235,1.465
0.935,0.211,0.094,-0.793,8.118,4.150
0.986,0.215,0.120,-3.845,8.057,4.028
1.010,0.215,0.140,-4.822,3.845,0.916

1.250,-0.831,-0.750,-28.809,-16.113,3.174
1.247,-0.939,-0.835,-26.611,-10.315,3.540
1.243,-1.068,-0.945,-21.973,0.427,7.690
1.236,-1.200,-1.086,-17.151,17.029,17.212
1.290,-1.267,-1.287,-13.062,33.813,27.954
1.367,-1.270,-1.518,-17.029,46.448,29.663
1.344,-1.209,-1.703,-34.363,50.598,17.151
1.228,-1.138,-1.783,-59.937,43.640,-2.319
0.991,-1.043,-1.740,-84.656,23.865,-21.729
0.706,-0.970,-1.659,-95.642,-6.714,-35.400
0.359,-0.867,-1.579,-90.332,-45.898,-41.626
-0.062,-0.720,-1.556,-71.533,-85.938,-38.452
-0.347,-0.433,-1.643,-47.852,-116.943,-21.790
-0.437,0.121,-1.769,-52.979,-138.428,8.301
-0.491,0.803,-1.718,-109.253,-138.550,37.170
-0.632,1.557,-1.190,-202.271,-127.686,52.917
-0.708,2.199,-0.249,-300.537,-138.977,71.960
-0.645,2.785,0.991,-365.417,-162.964,94.727
-0.503,3.222,1.790,-368.286,-164.612,115.356
-0.434,3.847,1.979,-339.905,-119.446,151.978
-0.224,4.000,2.050,-337.402,-41.626,216.614
0.663,4.000,2.306,-371.948,55.664,297.729
2.132,4.000,2.443,-402.405,174.866,356.201
2.957,3.531,2.306,-390.503,260.559,332.764
3.026,1.669,2.503,-326.660,196.167,211.426
2.438,0.083,2.977,-216.919,-54.016,32.715
1.593,-0.885,3.340,-71.411,-345.032,-144.043
0.853,-1.071,3.050,76.416,-471.191,-230.286
0.335,-0.580,1.842,182.312,-358.826,-184.448
0.057,-0.071,0.439,213.440,-121.582,-76.355
0.064,0.392,-0.363,154.419,81.238,20.508
0.225,0.666,-0.628,72.083,184.204,74.768
0.489,0.798,-0.613,14.343,207.764,92.346
0.658,0.843,-0.625,-12.207,204.163,97.534
0.792,0.766,-0.578,-23.376,184.814,91.431
0.876,0.637,-0.378,-29.175,133.423,69.702
0.921,0.554,-0.179,-24.231,65.613,42.114
0.976,0.495,-0.105,-8.972,11.780,22.339
1.040,0.475,-0.086,4.089,-23.987,11.780
1.065,0.448,-0.027,8.545,-49.622,4.089
1.048,0.417,0.013,6.958,-60.669,-1.282
1.027,0.389,0.023,3.235,-53.040,0.122
0.988,0.340,0.029,-2.869,-34.668,3.479
0.974,0.329,0.070,-10.071,-16.907,7.385
1.008,0.339,0.134,-14.893,-0.427,10.925
1.015,0.328,0.157,-15.259,16.663,9.949
1.000,0.321,0.148,-12.207,28.870,9.399
1.010,0.337,0.132,-7.629,33.752,11.353
1.024,0.345,0.094,-2.075,32.837,9.766
1.025,0.380,0.050,3.723,25.879,6.714
1.027,0.415,-0.001,7.751,15.198,3.235
1.010,0.418,-0.037,9.827,4.272,-2.075
0.992,0.416,-0.044,10.193,-8.240,-7.751
0.971,0.405,-0.022,8.911,-21.912,-13.611
0.922,0.361,0.021,7.812,-31.982,-18.127
0.905,0.319,0.063,6.714,-34.058,-18.921
0.897,0.288,0.109,3.540,-27.100,-15.869
0.878,0.262,0.141,-0.854,-11.963,-10.254
0.875,0.243,0.169,-5.249,7.507,-1.831
0.894,0.243,0.189,-8.545,28.198,7.629
0.928,0.252,0.169,-10.254,45.288,15.198
0.990,0.293,0.115,-9.216,50.476,19.104
1.037,0.330,0.072,-7.690,42.969,16.235
1.052,0.339,0.065,-6.409,30.396,9.277
1.036,0.326,0.053,-3.235,18.860,2.075
1.003,0.298,0.035,0.122,8.789,-3.113
0.974,0.272,0.026,2.686,0.549,-5.981
0.963,0.262,0.038,3.113,-4.211,-6.714
0.963,0.266,0.060,1.953,-6.165,-5.981
0.972,0.275,0.090,1.221,-5.920,-4.578
0.977,0.261,0.101,2.197,-3.601,-4.333
0.983,0.261,0.089,3.479,-1.587,-4.517
0.984,0.268,0.068,4.578,-3.479,-6.042
0.989,0.266,0.057,5.005,-8.423,-9.338
0.975,0.261,0.073,4.700,-12.451,-13.611
0.948,0.248,0.089,4.822,-15.381,-17.029
0.916,0.244,0.102,5.859,-17.761,-18.738
0.910,0.243,0.105,6.958,-17.822,-18.433
0.910,0.246,0.109,7.202,-15.686,-17.700
0.898,0.243,0.111,6.714,-12.756,-15.991
0.880,0.237,0.115,6.775,-9.094,-12.878
0.880,0.240,0.115,6.714,-4.883,-8.606
0.892,0.240,0.112,5.676,-0.610,-4.211
0.910,0.246,0.108,3.418,3.784,-1.526
0.926,0.255,0.113,-0.122,7.629,0.549
0.943,0.260,0.115,-3.174,10.193,1.831
0.962,0.260,0.107,-5.676,11.353,2.258
0.958,0.258,0.106,-7.751,11.414,2.075
0.949,0.253,0.114,-8.423,10.315,1.221
0.936,0.263,0.134,-6.470,6.836,-0.061
0.930,0.256,0.153,-1.099,2.075,-2.563
0.919,0.241,0.147,5.432,-0.366,-4.944
0.909,0.249,0.125,10.254,-0.732,-4.578
0.925,0.261,0.094,12.207,0.549,-3.296
0.944,0.270,0.078,10.315,1.709,-3.418
0.948,0.271,0.090,6.958,2.380,-5.188
0.947,0.270,0.099,5.127,1.099,-6.897
0.959,0.276,0.082,4.944,-0.854,-8.606
0.941,0.264,0.067,4.211,-3.967,-11.841
0.898,0.255,0.086,2.869,-7.935,-14.526
0.861,0.231,0.112,3.662,-10.132,-15.808
0.838,0.222,0.116,7.202,-9.766,-14.893
0.829,0.216,0.112,9.705,-7.385,-11.963
0.843,0.218,0.109,10.254,-3.845,-7.507
0.895,0.238,0.104,9.155,-0.305,-3.113
0.943,0.248,0.104,7.324,3.357,-1.221
0.965,0.251,0.112,5.310,6.409,-1.221
0.969,0.247,0.110,3.784,7.324,-2.014
0.952,0.239,0.097,3.235,5.127,-3.357
0.916,0.232,0.094,2.747,1.709,-4.456
0.888,0.218,0.107,2.258,-0.122,-4.333
0.876,0.216,0.122,2.380,0.732,-2.441
0.880,0.222,0.134,3.540,3.967,0.549
0.902,0.226,0.131,5.493,8.484,3.357
0.929,0.237,0.112,7.812,11.841,5.310
0.962,0.248,0.090,8.423,12.573,5.798
0.993,0.268,0.074,7.080,9.888,4.272
0.998,0.267,0.070,5.127,5.554,0.793
0.980,0.258,0.071,4.089,0.427,-2.747
