aX,aY,aZ,gX,gY,gZ
0.512,-0.129,-0.886,-6.714,1.465,4.700
0.515,-0.117,-0.855,-8.545,0.305,6.042
0.533,-0.106,-0.841,-9.460,-0.427,6.165
0.558,-0.106,-0.842,-9.277,-0.977,5.066
0.571,-0.111,-0.831,-7.385,-2.014,2.075
0.562,-0.124,-0.807,-5.066,-3.296,-1.709
0.557,-0.136,-0.794,-2.869,-4.333,-4.700
0.546,-0.132,-0.798,-1.160,-4.456,-5.615
0.534,-0.128,-0.812,0.183,-3.845,-5.005
0.536,-0.129,-0.831,1.404,-3.540,-4.150
0.540,-0.119,-0.863,1.465,-2.502,-3.357
0.542,-0.120,-0.887,-0.671,-1.648,-1.892
0.553,-0.111,-0.902,-4.211,-0.488,-1.038
0.562,-0.109,-0.903,-7.996,1.099,0.122
0.572,-0.112,-0.877,-11.658,2.319,0.793
0.578,-0.113,-0.844,-13.306,3.296,0.427
0.565,-0.124,-0.810,-11.902,3.662,-0.732
0.549,-0.146,-0.781,-7.935,3.235,-1.831
0.536,-0.172,-0.780,-3.052,2.686,-2.625
0.529,-0.190,-0.813,1.099,3.113,-2.991
0.537,-0.196,-0.848,2.441,3.113,-2.563
0.525,-0.199,-0.862,1.160,3.540,-2.747
0.508,-0.182,-0.857,-1.160,3.784,-1.526
0.502,-0.161,-0.865,-3.906,3.296,0.610
0.512,-0.136,-0.878,-6.897,4.028,3.174
0.527,-0.123,-0.886,-9.521,4.211,4.272
0.532,-0.116,-0.875,-10.437,3.052,2.808
0.517,-0.119,-0.837,-9.338,1.099,-0.488
0.500,-0.130,-0.801,-6.104,-1.099,-3.540
0.482,-0.165,-0.786,-0.549,-2.625,-6.653
0.472,-0.187,-0.808,5.676,-3.906,-8.606
0.456,-0.201,-0.846,10.742,-5.859,-9.155

-0.360,-0.309,1.959,-233.459,-59.814,-119.690
-0.367,-0.274,1.838,-201.721,-50.537,-90.515
-0.385,-0.417,1.569,-177.185,-30.823,-54.565
-0.283,-0.305,1.485,-185.791,-18.127,-27.588
-0.186,-0.327,1.328,-181.458,-11.353,-3.296
-0.084,-0.387,1.296,-167.419,-5.005,-4.517
-0.033,-0.358,1.287,-160.461,3.540,-9.888
0.036,-0.374,1.275,-160.522,13.916,-10.864
0.092,-0.398,1.245,-161.682,22.705,-12.878
0.096,-0.343,1.277,-158.020,24.353,-16.357
0.078,-0.341,1.336,-147.400,24.048,-23.621
0.085,-0.402,1.337,-132.141,21.790,-26.428
0.085,-0.404,1.311,-114.441,12.817,-19.226
0.108,-0.432,1.221,-93.506,3.296,-15.137
0.148,-0.433,1.097,-78.491,-7.324,-14.038
0.154,-0.445,1.029,-74.219,-17.029,-16.052
0.116,-0.448,1.020,-75.073,-17.151,-20.447
0.073,-0.455,1.042,-76.111,-12.817,-22.644
0.054,-0.478,1.069,-74.219,-10.620,-20.386
0.042,-0.485,1.117,-71.350,-10.193,-15.808
0.044,-0.481,1.162,-66.589,-7.935,-11.230
0.059,-0.477,1.190,-60.669,-4.700,-6.714
0.094,-0.442,1.203,-55.176,-2.197,-3.113
0.129,-0.411,1.195,-48.218,-1.404,-2.319
0.177,-0.382,1.169,-39.673,-4.761,-1.526
0.229,-0.380,1.097,-33.264,-11.230,-2.869
0.223,-0.378,1.049,-31.433,-17.578,-7.935
0.188,-0.351,1.059,-31.921,-22.217,-13.733
0.124,-0.409,1.060,-30.212,-21.545,-21.484
0.039,-0.423,1.095,-27.405,-20.874,-25.269
-0.026,-0.417,1.137,-23.987,-20.630,-21.667
-0.052,-0.438,1.138,-16.296,-16.235,-15.747
-0.053,-0.465,1.106,-9.460,-9.521,-6.653
-0.019,-0.459,1.062,-6.348,-1.160,4.089
0.018,-0.445,1.025,-6.226,6.592,13.489
0.067,-0.413,1.011,-7.935,10.681,18.921
0.117,-0.390,1.000,-8.972,13.062,21.057
0.154,-0.348,0.975,-9.460,12.695,18.799
0.182,-0.348,0.964,-9.033,7.446,12.756
0.173,-0.341,0.956,-8.301,1.526,5.981
0.146,-0.325,0.959,-6.836,-2.991,0.061
0.097,-0.314,0.967,-3.967,-7.019,-4.272
0.058,-0.331,0.972,0.183,-9.827,-7.263
0.037,-0.357,0.944,4.028,-11.169,-6.470
0.037,-0.361,0.910,5.127,-9.766,-2.747
0.056,-0.357,0.895,2.747,-5.066,0.488
0.069,-0.348,0.895,-1.709,1.953,2.563
0.089,-0.345,0.912,-5.981,6.897,3.418
0.106,-0.342,0.931,-8.972,7.874,3.174
0.115,-0.333,0.959,-10.620,7.263,1.953
0.111,-0.328,0.972,-9.705,5.737,0.000
0.107,-0.328,0.992,-6.897,2.197,-3.052
0.083,-0.334,0.987,-2.441,-1.160,-5.005
0.062,-0.328,0.981,2.075,-3.052,-3.357
0.062,-0.323,0.952,5.310,-3.174,-1.892
0.065,-0.318,0.916,7.385,-2.319,-0.061
0.068,-0.324,0.892,7.324,-1.343,2.380
0.075,-0.332,0.880,4.883,1.221,4.944
0.102,-0.328,0.887,1.343,5.493,6.958
0.129,-0.334,0.882,-1.831,8.240,6.042
0.142,-0.337,0.880,-4.211,7.568,4.028
0.144,-0.317,0.894,-6.287,5.676,1.770
0.114,-0.305,0.913,-6.348,3.418,-2.686
0.070,-0.327,0.936,-3.479,0.000,-6.287
0.040,-0.345,0.951,0.854,-2.136,-5.859
0.048,-0.364,0.938,4.150,-1.221,-3.418
0.060,-0.361,0.930,4.883,1.526,-0.916
0.084,-0.370,0.930,4.578,4.150,1.099
0.108,-0.375,0.913,4.333,5.737,2.014
0.119,-0.356,0.888,4.028,5.005,0.977
0.119,-0.353,0.871,2.625,1.953,-1.160
0.099,-0.357,0.864,-0.549,0.427,-2.502
0.081,-0.343,0.866,-4.700,1.465,-3.540
0.063,-0.339,0.883,-7.141,2.747,-6.287
0.022,-0.325,0.904,-7.629,2.686,-8.484
0.005,-0.351,0.934,-4.639,2.808,-7.507
0.004,-0.366,0.926,-0.671,3.662,-4.150
0.040,-0.360,0.907,1.404,6.226,-0.916
0.051,-0.345,0.903,1.648,7.324,0.427
0.055,-0.355,0.897,1.770,6.104,0.122
0.065,-0.348,0.897,1.831,3.235,-0.183
0.080,-0.338,0.877,1.160,1.221,-0.854
0.083,-0.339,0.855,-1.221,0.427,-2.625
0.073,-0.338,0.854,-4.272,0.000,-4.761
0.065,-0.346,0.873,-5.798,-1.526,-7.996
0.043,-0.336,0.888,-5.859,-3.113,-9.399
0.019,-0.350,0.903,-3.967,-4.395,-8.911
0.010,-0.357,0.902,-0.549,-5.554,-7.141
0.009,-0.346,0.904,1.038,-4.944,-4.456
0.020,-0.364,0.924,1.709,-2.686,-2.869
0.037,-0.373,0.930,2.075,-0.427,-2.014
0.052,-0.371,0.929,1.526,1.099,-1.587
0.059,-0.368,0.928,0.244,1.587,-1.526
0.054,-0.372,0.919,-1.038,1.648,-1.648
0.047,-0.358,0.911,-2.441,1.770,-1.404
0.036,-0.346,0.906,-2.625,1.343,-1.831
0.032,-0.332,0.924,-0.244,-1.221,-3.723
0.021,-0.334,0.934,3.418,-3.052,-2.808
0.018,-0.347,0.933,7.324,-3.235,-1.587
0.019,-0.351,0.918,9.583,-2.075,-0.427
0.023,-0.354,0.917,9.766,-1.892,1.038
0.034,-0.357,0.910,9.155,-1.953,2.380
0.039,-0.351,0.900,7.812,-1.831,3.052
0.055,-0.348,0.890,5.676,-1.465,3.479
0.061,-0.354,0.887,2.197,0.305,2.258
0.063,-0.341,0.912,-1.404,2.686,0.488
0.055,-0.337,0.936,-2.380,3.357,-0.977
0.047,-0.336,0.954,0.793,0.610,-1.831
0.050,-0.349,0.960,6.775,-5.066,-3.357
0.042,-0.370,0.948,10.986,-8.545,-2.380
0.029,-0.356,0.949,13.306,-8.789,-1.831
0.017,-0.373,0.932,13.916,-6.226,-1.343
0.012,-0.380,0.926,13.000,-3.479,-0.305
0.024,-0.372,0.919,10.925,-0.977,1.221
0.049,-0.365,0.918,8.728,1.709,2.747
0.062,-0.352,0.924,6.165,4.272,2.747
0.068,-0.350,0.925,5.127,5.066,2.075
0.071,-0.339,0.921,5.737,3.540,1.099
0.056,-0.346,0.917,7.935,1.648,-0.916

0.209,-0.047,2.616,140.686,48.645,63.904
0.220,0.053,2.773,193.665,23.132,44.250
0.169,0.101,2.784,256.042,-15.137,19.348
0.048,0.102,2.692,317.932,-52.124,-1.038
-0.136,0.101,2.474,373.108,-75.745,-11.536
-0.343,0.062,2.183,417.114,-85.022,-11.047
-0.523,0.016,1.821,450.500,-82.092,1.343
-0.670,-0.005,1.484,468.994,-68.481,25.818
-0.731,-0.041,1.283,474.243,-45.471,62.683
-0.684,-0.064,1.206,467.712,-10.620,102.417
-0.630,-0.113,1.180,452.026,30.273,133.545
-0.580,-0.211,1.189,437.439,61.218,156.799
-0.400,-0.281,1.146,427.612,83.679,171.021
-0.270,-0.390,1.163,418.457,99.915,169.373
-0.270,-0.457,1.176,417.114,107.544,156.311
-0.274,-0.487,1.210,427.979,101.013,148.193
-0.325,-0.447,1.179,439.697,93.384,148.193
-0.388,-0.355,1.000,447.815,98.938,157.227
-0.430,-0.206,0.660,452.209,116.760,177.002
-0.387,-0.029,0.237,444.946,135.132,205.139
-0.400,0.207,-0.221,425.903,151.062,230.286
-0.307,0.498,-0.657,402.100,158.386,246.765
-0.156,0.699,-1.059,374.207,159.668,248.840
-0.056,0.828,-1.307,346.985,152.649,232.605
-0.042,0.872,-1.383,327.942,130.493,202.026
-0.063,0.913,-1.385,315.002,101.074,171.082
-0.036,0.963,-1.431,300.415,83.679,155.457
0.035,1.068,-1.479,273.682,82.336,154.358
0.180,1.175,-1.500,243.958,85.815,158.691
0.328,1.280,-1.513,218.628,82.947,156.067
0.437,1.378,-1.522,201.294,72.205,140.930
0.478,1.409,-1.525,194.519,56.641,114.990
0.497,1.387,-1.617,193.665,40.466,82.214
0.448,1.357,-1.727,188.049,25.330,50.293
0.373,1.332,-1.790,170.593,15.991,28.748
0.347,1.255,-1.781,141.846,10.742,22.156
0.353,1.176,-1.762,110.596,10.620,23.987
0.402,1.050,-1.687,75.806,17.761,26.855
0.467,0.890,-1.602,43.335,19.470,23.926
0.549,0.657,-1.494,18.372,14.404,15.991
0.562,0.401,-1.306,-1.465,7.141,3.662
0.506,0.166,-1.111,-12.512,-0.671,-10.559
0.462,-0.073,-0.972,-12.573,-8.789,-22.827
0.425,-0.280,-0.903,-8.057,-14.954,-32.104
0.376,-0.433,-0.872,-2.197,-19.287,-37.109
0.345,-0.558,-0.858,2.258,-22.217,-36.316
0.305,-0.617,-0.840,2.380,-22.949,-29.480
0.277,-0.641,-0.813,-0.610,-20.081,-17.578
0.271,-0.622,-0.774,-4.883,-14.038,-3.235
0.303,-0.586,-0.757,-7.507,-8.179,10.559
0.369,-0.520,-0.767,-8.850,-3.113,22.156
0.422,-0.456,-0.745,-10.376,-0.183,29.602
0.455,-0.382,-0.725,-6.836,-0.610,31.006
0.468,-0.300,-0.741,0.427,-2.625,30.212
0.472,-0.228,-0.758,5.676,-5.249,28.137
0.482,-0.172,-0.771,9.399,-5.737,26.733
0.479,-0.139,-0.773,10.925,-3.235,26.428
0.471,-0.095,-0.802,11.963,-1.770,26.428
0.477,-0.066,-0.843,12.634,1.099,27.161
0.472,-0.055,-0.877,11.353,4.517,26.855
0.477,-0.050,-0.917,8.850,6.775,25.574
0.481,-0.055,-0.962,5.066,9.155,24.292
0.502,-0.040,-0.989,0.671,10.071,22.278
0.516,-0.034,-0.981,-3.113,9.949,17.151
0.495,-0.047,-0.940,-4.089,8.667,9.155
0.465,-0.071,-0.895,-2.075,6.165,2.014
0.444,-0.102,-0.874,1.343,4.211,-2.869
0.428,-0.129,-0.870,4.639,2.930,-6.104
0.421,-0.146,-0.900,8.667,2.075,-9.155
0.408,-0.175,-0.925,11.841,-0.610,-11.475
0.398,-0.215,-0.949,13.977,-4.089,-12.329
0.386,-0.243,-0.983,12.024,-5.615,-10.742
0.375,-0.251,-0.993,5.615,-4.517,-5.737
0.387,-0.250,-0.975,-1.770,-3.479,0.061
0.426,-0.220,-0.946,-8.362,-1.526,5.615
0.452,-0.185,-0.902,-11.353,0.000,8.972
0.485,-0.165,-0.873,-9.949,-0.427,9.460
0.502,-0.158,-0.841,-6.531,-1.648,7.874
0.523,-0.151,-0.830,-2.014,-2.380,4.517
0.534,-0.149,-0.854,3.174,-2.808,-0.061
0.525,-0.153,-0.872,7.324,-4.395,-4.639
0.502,-0.173,-0.873,9.460,-6.348,-8.118
0.492,-0.198,-0.871,8.484,-5.920,-8.423
0.489,-0.211,-0.859,4.578,-4.456,-5.981
0.495,-0.214,-0.858,0.916,-2.808,-2.380
0.503,-0.207,-0.866,-2.380,-2.136,0.854
0.521,-0.200,-0.865,-5.737,-0.977,3.235
0.525,-0.183,-0.848,-8.240,0.305,3.784
0.530,-0.187,-0.833,-8.667,0.793,3.113
0.524,-0.185,-0.822,-7.324,0.610,1.343
0.515,-0.193,-0.825,-5.066,0.122,-0.671
0.510,-0.195,-0.845,-2.319,-0.671,-2.014
0.503,-0.201,-0.866,-0.916,-0.854,-2.747
0.501,-0.222,-0.864,-0.732,-0.977,-3.052
0.486,-0.237,-0.847,-1.587,-0.488,-3.479
0.468,-0.239,-0.841,-2.319,-0.061,-2.380
0.459,-0.230,-0.850,-2.747,1.099,-0.854
0.461,-0.218,-0.872,-2.930,1.709,1.099
0.469,-0.202,-0.897,-3.296,1.770,2.869
0.466,-0.197,-0.907,-4.272,1.709,3.296
0.452,-0.197,-0.897,-5.066,0.671,2.991
0.468,-0.198,-0.861,-5.676,0.122,3.296
0.479,-0.195,-0.853,-5.615,1.343,2.380
0.500,-0.188,-0.873,-4.517,1.221,1.404
0.504,-0.185,-0.889,-3.662,0.366,-0.427
0.494,-0.186,-0.895,-3.479,-2.136,-2.380
0.475,-0.190,-0.888,-3.662,-4.272,-4.333
0.453,-0.205,-0.874,-4.395,-4.700,-5.310
0.444,-0.211,-0.860,-5.371,-5.310,-4.333
0.447,-0.209,-0.854,-6.287,-4.944,-2.075
0.456,-0.227,-0.846,-6.897,-3.418,0.061
0.466,-0.227,-0.834,-8.057,-2.319,2.869
0.483,-0.222,-0.810,-9.033,-1.099,5.127
0.483,-0.220,-0.799,-8.545,0.793,5.432
0.495,-0.210,-0.802,-6.531,0.366,5.676
0.506,-0.203,-0.819,-3.357,0.305,4.333
0.512,-0.198,-0.848,-0.183,0.427,2.197
0.513,-0.199,-0.878,1.709,0.671,0.488
0.514,-0.199,-0.906,0.732,2.075,-0.427

-0.243,0.690,1.969,-358.521,-134.705,-86.121
-0.331,0.784,2.107,-367.004,-118.225,-82.764
-0.377,0.850,2.219,-373.352,-77.820,-73.120
-0.458,0.894,2.313,-377.014,-31.128,-57.678
-0.388,0.880,2.375,-368.774,6.348,-40.039
-0.297,0.693,2.450,-352.112,20.935,-36.682
-0.269,0.632,2.488,-338.440,6.348,-19.287
-0.060,0.395,2.489,-293.396,-6.348,-14.771
0.089,0.193,2.465,-244.568,-12.512,-26.123
0.232,-0.029,2.364,-208.618,-14.465,-32.959
0.257,-0.234,2.324,-182.861,-25.146,-44.617
0.180,-0.449,2.349,-148.987,-43.945,-63.293
0.051,-0.689,2.313,-105.774,-58.716,-80.872
-0.124,-0.828,2.236,-64.636,-65.063,-81.360
-0.224,-0.916,2.036,-27.527,-60.425,-65.308
-0.241,-0.882,1.774,2.258,-43.335,-41.077
-0.197,-0.773,1.491,19.165,-16.968,-15.015
-0.097,-0.660,1.207,23.987,10.010,8.179
0.012,-0.564,0.924,16.663,33.569,24.292
0.061,-0.469,0.787,0.549,46.448,31.494
0.114,-0.368,0.752,-14.648,50.049,30.823
0.158,-0.278,0.772,-23.376,46.326,25.269
0.180,-0.224,0.800,-24.841,37.170,17.090
0.169,-0.196,0.851,-22.095,23.499,10.071
0.171,-0.206,0.908,-20.203,9.155,3.540
0.158,-0.228,0.966,-19.104,0.122,-1.160
0.151,-0.245,0.997,-18.555,-3.601,-2.930
0.149,-0.225,1.031,-17.517,-6.104,-2.258
0.172,-0.260,1.024,-16.541,-4.761,-0.916
0.183,-0.268,1.026,-18.250,-2.319,-0.305
0.208,-0.255,1.049,-21.545,-0.977,0.183
0.236,-0.259,1.069,-22.888,-0.122,-1.282
0.227,-0.240,1.100,-21.606,-1.221,-2.991
0.206,-0.257,1.107,-15.442,-5.676,-4.333
0.184,-0.268,1.106,-7.568,-12.268,-2.625
0.164,-0.260,1.090,-0.854,-15.991,-1.160
0.169,-0.278,1.043,4.883,-14.648,0.122
0.174,-0.298,0.989,7.202,-9.705,2.747
0.183,-0.294,0.954,5.554,-3.784,6.348
0.206,-0.275,0.947,2.136,1.160,8.362
0.233,-0.262,0.925,-1.587,5.798,6.226
0.212,-0.269,0.941,-5.310,6.836,1.953
0.183,-0.288,0.961,-7.568,6.226,-0.610
0.165,-0.270,0.985,-8.362,5.798,-1.343
0.130,-0.238,1.005,-5.676,6.287,-1.892
0.111,-0.262,0.987,1.709,6.104,-1.648
0.116,-0.269,0.949,7.263,4.333,1.709
0.153,-0.254,0.909,8.484,5.493,5.737
0.169,-0.227,0.886,7.019,8.789,7.568
0.178,-0.224,0.869,4.700,10.376,5.981
0.174,-0.233,0.867,1.648,9.094,4.333
0.172,-0.240,0.868,-1.160,5.554,3.052
0.187,-0.206,0.882,-2.930,2.258,2.014
0.164,-0.190,0.899,-1.282,0.427,-1.343
0.148,-0.234,0.895,3.540,-1.404,-2.197
0.156,-0.237,0.891,5.249,-2.991,0.183
0.180,-0.224,0.893,4.944,-2.136,1.404
0.188,-0.231,0.896,4.028,0.061,0.977
0.173,-0.245,0.911,3.174,0.671,-0.305
0.165,-0.263,0.935,3.357,-0.427,-1.526
0.165,-0.275,0.934,4.517,-2.319,-2.319
0.165,-0.280,0.927,4.761,-3.296,-1.831
0.167,-0.276,0.922,3.967,-2.625,-1.465
0.163,-0.276,0.908,2.747,-0.854,-1.465
0.154,-0.266,0.904,1.831,-0.122,-1.282
0.140,-0.265,0.908,2.258,-0.549,-0.732
0.130,-0.274,0.905,3.967,-2.075,1.038
0.128,-0.269,0.916,6.226,-4.761,3.601
0.134,-0.274,0.911,8.606,-6.042,5.676
0.152,-0.266,0.900,10.193,-5.798,6.348
0.175,-0.255,0.912,10.742,-4.700,5.127
0.191,-0.260,0.916,11.047,-2.563,2.075
0.206,-0.261,0.924,10.498,-2.563,-1.099
0.191,-0.269,0.944,10.437,-4.700,-4.395
0.161,-0.286,0.941,12.207,-7.507,-6.592
0.131,-0.302,0.937,14.526,-9.338,-6.226
0.121,-0.320,0.913,16.296,-8.911,-4.700
0.126,-0.322,0.895,15.747,-6.531,-2.808
0.134,-0.328,0.899,13.062,-3.662,-1.404
0.146,-0.326,0.906,8.484,0.427,0.305
0.163,-0.317,0.925,4.761,4.272,1.221
0.169,-0.298,0.936,3.479,4.150,0.122
0.159,-0.301,0.921,4.333,2.319,-0.793
0.138,-0.297,0.900,4.822,2.075,-0.732
0.112,-0.303,0.893,4.639,2.625,0.000
0.097,-0.320,0.887,5.066,3.601,0.977
0.112,-0.329,0.884,3.784,5.005,1.953
0.126,-0.322,0.890,2.075,7.080,2.930
0.130,-0.319,0.907,0.610,8.850,2.930
0.134,-0.326,0.920,0.488,8.789,2.930
0.148,-0.326,0.919,0.671,7.996,2.869
0.157,-0.320,0.912,0.183,7.141,2.197
0.164,-0.311,0.901,-0.610,5.737,0.793
0.157,-0.308,0.922,-0.793,2.563,-2.991
0.140,-0.312,0.915,-0.793,0.793,-5.188
0.121,-0.312,0.927,-0.183,-0.732,-5.920
0.106,-0.319,0.942,1.404,-2.747,-5.432
0.096,-0.339,0.948,3.540,-3.418,-4.333
0.091,-0.346,0.963,4.639,-3.479,-3.113
0.086,-0.346,0.978,6.042,-3.601,-1.648
0.089,-0.338,0.974,7.568,-4.028,-0.732
0.095,-0.314,0.963,8.911,-3.845,0.000
0.101,-0.304,0.930,10.010,-2.197,-0.366
0.104,-0.302,0.898,10.437,-0.610,-1.404
0.111,-0.303,0.868,9.521,0.916,-1.892
0.104,-0.304,0.860,7.141,1.770,-2.625
0.100,-0.308,0.861,4.944,2.441,-3.052
0.097,-0.305,0.881,3.723,1.709,-2.869
0.101,-0.308,0.894,3.662,0.427,-3.296
0.096,-0.302,0.900,3.906,-0.732,-3.235
0.079,-0.289,0.897,4.089,-2.197,-2.441
0.075,-0.281,0.870,4.578,-2.991,-1.038
0.083,-0.279,0.826,4.211,-2.502,0.732
0.106,-0.273,0.790,1.343,-0.916,2.747
0.133,-0.272,0.784,-2.930,-0.671,3.113
0.152,-0.270,0.795,-7.690,-0.305,2.869
0.158,-0.264,0.836,-11.475,-1.709,-0.061
0.146,-0.272,0.894,-12.268,-5.432,-3.479
0.139,-0.272,0.924,-9.277,-10.254,-6.714

0.179,0.390,2.123,267.761,86.060,81.848
0.170,0.352,2.067,306.030,65.613,68.298
0.125,0.244,1.993,344.055,40.222,53.406
0.063,0.156,1.917,371.765,16.602,44.434
-0.018,0.027,1.824,395.996,2.563,41.687
-0.082,-0.067,1.717,414.429,-2.930,46.509
-0.160,-0.155,1.605,423.889,1.831,58.044
-0.168,-0.201,1.465,432.800,15.930,76.172
-0.146,-0.194,1.341,435.608,32.776,97.717
-0.120,-0.164,1.210,434.692,49.072,117.554
-0.055,-0.146,1.094,432.434,63.599,134.583
-0.001,-0.122,0.964,425.415,77.209,145.203
-0.000,-0.093,0.769,416.382,92.712,149.536
0.053,-0.037,0.455,411.499,107.666,151.550
0.230,-0.073,-0.003,395.996,122.375,151.123
0.167,-0.127,-0.339,365.112,139.954,141.907
0.023,-0.173,-0.385,335.327,143.616,131.104
-0.019,-0.163,-0.307,314.758,129.456,131.042
-0.054,0.014,-0.211,303.711,120.117,143.799
-0.033,0.164,-0.253,301.392,125.366,160.828
0.045,0.322,-0.466,301.819,133.240,174.866
0.183,0.501,-0.672,300.842,130.920,182.373
0.288,0.542,-0.841,298.157,121.521,174.438
0.377,0.555,-0.990,296.204,102.539,154.663
0.458,0.532,-1.138,289.551,79.468,128.784
0.625,0.295,-1.269,282.349,61.340,105.225
0.675,0.348,-1.415,270.203,52.307,98.938
0.627,0.411,-1.405,248.596,51.392,88.501
0.551,0.414,-1.269,229.126,46.509,76.233
0.472,0.521,-1.133,209.961,44.983,75.684
0.406,0.666,-1.071,189.758,54.688,83.374
0.394,0.804,-1.116,173.462,67.322,95.886
0.427,0.913,-1.225,157.654,75.562,108.948
0.495,0.973,-1.353,141.663,78.369,117.432
0.544,1.019,-1.404,126.770,77.820,116.455
0.656,1.027,-1.469,115.662,73.364,103.149
0.719,0.923,-1.504,107.849,57.251,77.637
0.679,0.735,-1.590,108.521,36.377,41.809
0.569,0.549,-1.511,98.999,21.362,2.686
0.379,0.325,-1.356,80.688,4.028,-24.231
0.224,0.149,-1.174,56.763,-5.310,-29.663
0.168,0.013,-1.031,30.640,-4.700,-14.404
0.167,-0.036,-0.938,10.559,-1.343,9.949
0.300,-0.058,-0.900,-1.526,3.357,34.973
0.478,-0.066,-0.891,-5.188,6.714,47.058
0.588,-0.044,-0.897,-2.747,9.460,46.387
0.641,-0.027,-0.881,4.333,7.935,39.734
0.648,-0.012,-0.834,9.583,1.404,29.846
0.613,-0.023,-0.794,13.977,-6.470,18.433
0.577,-0.029,-0.786,18.311,-14.893,9.888
0.540,-0.034,-0.779,20.813,-23.926,2.441
0.508,-0.062,-0.784,20.752,-31.067,-5.615
0.470,-0.062,-0.798,17.822,-37.048,-7.996
0.469,-0.051,-0.819,12.817,-39.490,-2.014
0.516,-0.035,-0.832,4.700,-35.461,8.057
0.570,-0.011,-0.830,-3.235,-28.992,19.836
0.676,-0.009,-0.838,-11.230,-22.461,31.738
0.782,0.004,-0.834,-19.165,-14.160,35.034
0.832,0.009,-0.767,-24.841,-7.874,29.724
0.858,-0.003,-0.681,-22.095,-8.667,16.968
0.849,-0.021,-0.621,-13.611,-12.878,0.732
0.813,-0.039,-0.603,-3.662,-16.113,-14.404
0.753,-0.075,-0.605,6.104,-18.738,-26.123
0.695,-0.096,-0.650,13.794,-20.386,-32.043
0.663,-0.104,-0.722,16.479,-18.677,-30.762
0.661,-0.105,-0.798,12.024,-12.573,-24.780
0.644,-0.095,-0.822,3.418,-5.371,-17.456
0.639,-0.085,-0.804,-4.761,-0.977,-10.132
0.652,-0.079,-0.771,-11.047,1.892,-3.418
0.680,-0.077,-0.752,-15.564,4.395,0.610
0.703,-0.071,-0.728,-17.822,6.287,1.282
0.704,-0.077,-0.715,-15.259,5.493,-2.014
0.688,-0.092,-0.699,-8.484,2.380,-8.545
0.672,-0.119,-0.698,-1.099,-0.427,-15.015
0.637,-0.124,-0.715,4.456,-1.953,-19.165
0.620,-0.132,-0.747,7.935,-3.296,-18.738
0.648,-0.130,-0.800,6.714,-2.869,-14.771
0.667,-0.107,-0.837,0.488,-0.549,-10.315
0.678,-0.100,-0.836,-7.507,1.221,-7.019
0.680,-0.081,-0.804,-14.771,2.136,-4.883
0.677,-0.077,-0.751,-19.287,2.625,-3.540
0.699,-0.102,-0.697,-20.996,3.418,-3.052
0.704,-0.100,-0.663,-20.691,4.700,-3.357
0.709,-0.112,-0.655,-16.724,3.845,-5.066
0.700,-0.134,-0.669,-10.193,1.160,-7.751
0.695,-0.157,-0.688,-4.639,-0.671,-10.620
0.682,-0.176,-0.719,-1.282,-1.770,-12.634
0.666,-0.185,-0.750,-0.488,-2.319,-13.611
0.636,-0.207,-0.757,-1.465,-2.991,-13.000
0.612,-0.213,-0.759,-3.296,-3.479,-10.620
0.604,-0.200,-0.748,-6.592,-2.014,-5.554
0.620,-0.193,-0.734,-10.254,1.892,0.183
0.641,-0.178,-0.725,-12.939,5.798,5.798
0.674,-0.164,-0.731,-14.465,7.629,9.155
0.706,-0.150,-0.732,-14.832,8.179,9.644
0.730,-0.145,-0.727,-14.465,7.019,7.202
0.733,-0.140,-0.725,-13.062,4.272,2.625
0.735,-0.142,-0.732,-10.681,0.305,-2.014
0.724,-0.143,-0.731,-8.667,-3.113,-6.470
0.707,-0.155,-0.730,-6.897,-6.104,-10.620
0.693,-0.169,-0.726,-6.104,-8.606,-13.000
0.665,-0.179,-0.712,-6.165,-9.644,-14.221
0.632,-0.200,-0.686,-5.981,-9.094,-13.428
0.618,-0.217,-0.670,-5.127,-7.141,-9.827
0.620,-0.222,-0.676,-4.517,-3.540,-4.211
0.636,-0.224,-0.697,-4.700,0.305,1.404
0.667,-0.211,-0.719,-5.615,2.380,6.287
0.705,-0.191,-0.744,-6.714,3.174,8.118
0.738,-0.171,-0.773,-7.935,2.930,5.798
0.744,-0.154,-0.770,-8.972,1.282,0.916
0.740,-0.140,-0.757,-7.874,-0.977,-4.822
0.722,-0.153,-0.727,-4.822,-3.906,-10.864
0.705,-0.164,-0.704,-1.343,-5.249,-15.747
0.693,-0.173,-0.692,1.404,-5.249,-18.311
0.687,-0.193,-0.688,3.174,-5.859,-17.273
0.678,-0.210,-0.689,3.479,-5.005,-14.465
0.667,-0.213,-0.681,3.174,-3.174,-10.803
0.664,-0.216,-0.679,2.441,-1.099,-6.470
0.670,-0.208,-0.690,1.953,1.282,-2.563

0.783,0.347,-1.458,-187.988,-72.510,-78.064
0.801,0.357,-1.365,-214.050,-81.848,-97.717
0.761,0.384,-1.201,-237.122,-90.820,-121.033
0.698,0.340,-1.032,-250.366,-97.473,-141.968
0.651,0.273,-0.885,-257.690,-100.891,-156.433
0.611,0.213,-0.772,-262.756,-99.731,-166.931
0.591,0.130,-0.688,-265.869,-95.581,-174.561
0.565,0.013,-0.616,-270.508,-87.769,-181.030
0.548,-0.074,-0.574,-278.870,-78.491,-184.998
0.515,-0.101,-0.458,-289.612,-71.289,-182.861
